"externalsessionid";"timestamp";"eventdate";"ordernumber";"pricecents";"totalcents";"quantity";"product_id"
50104;1452230893165;"2016-01-08";52883;3126;3126;1;835098
46065;1452187929820;"2016-01-07";6791;3875;3875;1;835293
61905;1453912285102;"2016-01-27";39298;867;867;1;835395
22101;1463857822025;"2016-05-21";94148;1698;1698;1;835412
97035;1462267618389;"2016-05-03";23988;910;910;1;835639
54321;1458651706289;"2016-03-22";51890;609;609;1;836464
1735;1458221082717;"2016-03-17";75424;2165;2165;1;837264
58066;1459918477985;"2016-04-06";23803;83;83;1;837799
84320;1457352261215;"2016-03-07";64213;617;617;1;838097
83320;1460911200939;"2016-04-17";22543;867;3468;4;838180
6946;1459519127908;"2016-04-01";58763;537;537;1;838220
55646;1463303658927;"2016-05-15";73610;537;537;1;838220
71852;1462351462803;"2016-05-04";65683;1552;1552;1;838372
22809;1458729181893;"2016-03-23";65591;519;519;1;838478
75002;1455203567338;"2016-02-11";52586;1698;1698;1;838500
88183;1459319925515;"2016-03-30";88814;115;115;1;838669
77740;1458104761909;"2016-03-16";44106;989;989;1;838978
78663;1458643638522;"2016-03-22";39605;989;989;1;838978
25311;1463553842288;"2016-05-18";84756;699;699;1;839251
67492;1454302060282;"2016-02-01";64209;1128;1128;1;839389
98419;1459695684420;"2016-04-03";90693;263;263;1;839535
78451;1459873708992;"2016-04-05";60701;1201;1201;1;839606
80831;1460318040059;"2016-04-10";493;252;252;1;839883
67242;1455863314365;"2016-02-19";87736;1687;1687;1;840158
23647;1460900882092;"2016-04-17";6323;1687;1687;1;840158
70536;1463327383218;"2016-05-15";9565;1687;1687;1;840158
61190;1458038798291;"2016-03-15";30573;211;211;1;840628
16634;1463595584486;"2016-05-18";36766;680;680;1;840631
38366;1457184707728;"2016-03-05";53130;265;265;1;840996
85657;1464450237298;"2016-05-28";69726;1428;1428;1;841318
89444;1457449845827;"2016-03-08";42876;1296;1296;1;841521
60453;1455620546272;"2016-02-16";68871;867;867;1;841702
7834;1462557726417;"2016-05-06";19957;560;560;1;841873
87887;1457252841506;"2016-03-06";11454;195;195;1;841882
5856;1454907756446;"2016-02-08";10865;5330;5330;1;842102
57191;1459012496253;"2016-03-26";4360;104;104;1;842166
55846;1455030584415;"2016-02-09";13946;1060;2120;2;842275
78169;1459070241032;"2016-03-27";70713;290;290;1;842599
2992;1458982934551;"2016-03-26";77937;455;1820;4;842609
93942;1452140963510;"2016-01-07";63618;622;622;1;842710
58350;1460375901392;"2016-04-11";7518;465;465;1;842744
89573;1460111359859;"2016-04-08";54616;2165;2165;1;842925
44970;1458555501007;"2016-03-21";29370;294;294;1;842934
69307;1455201204472;"2016-02-11";41206;224;224;1;843065
11676;1456729387844;"2016-02-29";93135;224;224;1;843065
25226;1462706792940;"2016-05-08";58438;1510;1510;1;843239
21375;1464774753947;"2016-06-01";37595;1510;1510;1;843239
12284;1453275301980;"2016-01-20";47965;124;124;1;843373
29034;1460608588234;"2016-04-14";41420;1438;1438;1;843412
50537;1463069307690;"2016-05-12";22307;106;106;1;843551
80292;1460356494008;"2016-04-11";42158;798;798;1;843927
58851;1462459331379;"2016-05-05";49522;798;798;1;843927
60689;1461587970478;"2016-04-25";75324;568;568;1;844273
23328;1463585725483;"2016-05-18";58599;568;568;1;844273
36761;1451845282608;"2016-01-03";44778;1911;1911;1;844340
31577;1453825701818;"2016-01-26";95911;530;530;1;844962
44378;1458240197760;"2016-03-17";2232;5873;5873;1;845635
12549;1463422243995;"2016-05-16";41527;2937;2937;1;845893
97518;1459092855693;"2016-03-27";57081;1160;1160;1;846095
90737;1460120125730;"2016-04-08";84190;530;530;1;846408
1807;1454398192864;"2016-02-02";95215;130;130;1;846652
38532;1462288356311;"2016-05-03";88247;1520;1520;1;846830
50940;1462892676806;"2016-05-10";12192;1520;1520;1;846830
32301;1451645303259;"2016-01-01";6850;1235;1235;1;846832
74722;1454395662222;"2016-02-02";96711;189;189;1;847025
67998;1445268479878;"2015-10-19";739;760;760;1;847682
292;1454769981851;"2016-02-06";44114;474;474;1;847857
51314;1455355176404;"2016-02-13";318;3373;3373;1;847884
45347;1456288002295;"2016-02-24";54651;1031;1031;1;847912
56425;1456842141898;"2016-03-01";10436;584;584;1;848166
67252;1461501118608;"2016-04-24";66856;215;860;4;848249
32755;1455111119606;"2016-02-10";63593;744;744;1;848287
80550;1462549554704;"2016-05-06";94905;653;653;1;848305
60277;1455109258301;"2016-02-10";41191;996;996;1;848341
35646;1455541290403;"2016-02-15";49489;996;996;1;848341
36198;1457866448551;"2016-03-13";25783;996;996;1;848341
84349;1459175093975;"2016-03-28";19084;996;996;1;848341
28870;1460984622488;"2016-04-18";20708;996;996;1;848341
46970;1452436367382;"2016-01-10";94258;549;549;1;848359
39751;1454908839529;"2016-02-08";57047;549;549;1;848359
15393;1455175815573;"2016-02-11";2775;549;549;1;848359
49337;1459405904982;"2016-03-31";6299;549;549;1;848359
72720;1460295042247;"2016-04-10";15805;292;292;1;848466
39192;1463421423047;"2016-05-16";22938;1201;1201;1;848572
35857;1456862667197;"2016-03-01";94432;265;265;1;848588
163;1456394712079;"2016-02-25";61417;2006;2006;1;849008
37550;1463243404639;"2016-05-14";44191;217;434;2;849106
32573;1461507525568;"2016-04-24";53665;798;798;1;849494
52908;1455881403316;"2016-02-19";23043;449;449;1;849618
95158;1457974598120;"2016-03-14";84701;204;204;1;849714
23604;1451982351630;"2016-01-05";78609;2504;2504;1;849741
39377;1457171112896;"2016-03-05";25920;576;2304;4;849788
47475;1460800457797;"2016-04-16";67806;996;996;1;849870
71716;1461686367029;"2016-04-26";73989;1176;1176;1;849982
22524;1455794544368;"2016-02-18";93663;508;508;1;850168
22524;1455795393297;"2016-02-18";28527;508;508;1;850168
22524;1455795644007;"2016-02-18";64431;508;508;1;850168
22524;1455795932241;"2016-02-18";63275;508;508;1;850168
37721;1457000023124;"2016-03-03";17522;898;898;1;850226
32441;1455691446038;"2016-02-17";80517;855;855;1;850255
44970;1458555501007;"2016-03-21";29370;437;437;1;850503
99636;1464245363627;"2016-05-26";97786;437;437;1;850503
99605;1458828518362;"2016-03-24";59797;431;431;1;850802
93403;1458748094956;"2016-03-23";57911;1574;1574;1;850880
48177;1458211399959;"2016-03-17";10058;545;545;1;851028
53556;1463381550170;"2016-05-16";58824;541;541;1;851083
38569;1461930054675;"2016-04-29";46915;350;350;1;851090
99174;1457437588704;"2016-03-08";27188;776;776;1;851324
2649;1463001554111;"2016-05-12";51640;512;512;1;851403
32645;1458616336989;"2016-03-22";22436;352;352;1;851574
92315;1463459185301;"2016-05-17";19280;298;298;1;851631
44970;1458555501007;"2016-03-21";29370;2628;2628;1;851988
16618;1460561055847;"2016-04-13";20289;112;112;1;852294
20639;1463248279645;"2016-05-14";62561;237;237;1;852345
22088;1463043172242;"2016-05-12";77068;1992;1992;1;852576
22088;1463045237953;"2016-05-12";31311;1992;1992;1;852576
23828;1454227341236;"2016-01-31";41555;313;313;1;852640
72447;1456291859477;"2016-02-24";57671;290;290;1;852763
49191;1460651693197;"2016-04-14";93246;241;241;1;852871
90576;1458888453680;"2016-03-25";24055;416;832;2;852906
5380;1453204119443;"2016-01-19";8022;1607;1607;1;854094
27702;1453709119052;"2016-01-25";89580;648;648;1;854302
87918;1457859607164;"2016-03-13";7489;3929;3929;1;854446
57450;1456590294594;"2016-02-27";57145;2469;2469;1;854584
42114;1460186319232;"2016-04-09";30014;1951;1951;1;854893
5064;1450721258554;"2015-12-21";34535;680;680;1;855232
52020;1459077614907;"2016-03-27";97647;419;419;1;855275
9721;1464397740176;"2016-05-28";75898;537;537;1;855293
70521;1457548253694;"2016-03-09";80406;744;2976;4;855375
12188;1450305277573;"2015-12-17";56554;609;609;1;855530
84939;1458574721472;"2016-03-21";95156;609;609;1;855530
1838;1452467333016;"2016-01-11";35879;148;1480;10;855790
80200;1464442050555;"2016-05-28";4687;781;781;1;855800
56798;1456911550477;"2016-03-02";63969;345;345;1;855952
86188;1458716864713;"2016-03-23";43675;385;385;1;856052
93819;1459176879295;"2016-03-28";62469;530;2120;4;856060
53953;1460259329167;"2016-04-10";19490;317;317;1;856242
25913;1461135378927;"2016-04-20";40580;969;969;1;856296
65335;1461970916929;"2016-04-30";47090;1489;1489;1;856508
7020;1461738268663;"2016-04-27";42817;2721;2721;1;856537
83423;1454314000371;"2016-02-01";69985;1342;1342;1;856615
49191;1460657199564;"2016-04-14";45810;666;666;1;856814
14849;1462897103753;"2016-05-10";13992;333;333;1;857056
12864;1463749310318;"2016-05-20";66465;82;82;1;857258
38823;1464783965036;"2016-06-01";49085;422;422;1;857433
38569;1461930054675;"2016-04-29";46915;413;413;1;857495
9696;1464513238358;"2016-05-29";58953;690;690;1;857586
15437;1457756151011;"2016-03-12";49997;1758;1758;1;857734
44432;1460963834542;"2016-04-18";60145;765;765;1;858014
76656;1462546081427;"2016-05-06";58588;781;781;1;858344
95158;1457974598120;"2016-03-14";84701;1017;1017;1;859080
5470;1448289132287;"2015-11-23";53899;223;223;1;859118
104;1464546969289;"2016-05-29";73771;449;449;1;859486
98184;1454258012521;"2016-01-31";36183;478;478;1;859553
17669;1464681507147;"2016-05-31";38814;3169;3169;1;859672
64048;1464615433458;"2016-05-30";51068;626;626;1;859746
29740;1463576332475;"2016-05-18";81732;326;326;1;860170
11883;1453437085508;"2016-01-22";92819;2353;2353;1;860212
86248;1463493978360;"2016-05-17";17525;347;347;1;860648
16866;1460738361543;"2016-04-15";85786;626;626;1;860702
7876;1460444022429;"2016-04-12";89030;1226;1226;1;860769
7876;1460444478773;"2016-04-12";79887;1226;1226;1;860769
37212;1462818664314;"2016-05-09";89949;372;372;1;861206
91347;1463208406621;"2016-05-14";53567;849;849;1;861353
95034;1453104647280;"2016-01-18";26524;962;962;1;861393
78057;1455884574464;"2016-02-19";14042;962;962;1;861393
45121;1462958055548;"2016-05-11";1725;962;962;1;861393
43227;1464171442650;"2016-05-25";23197;809;809;1;861657
21182;1455177187433;"2016-02-11";12798;380;380;1;862190
69443;1455186014958;"2016-02-11";67461;194;388;2;862224
37065;1464373070981;"2016-05-27";37240;982;982;1;862517
87412;1456687535210;"2016-02-28";82196;385;385;1;862528
82398;1462357908700;"2016-05-04";79168;333;666;2;862537
17158;1461676912885;"2016-04-26";55583;1722;1722;1;862583
85818;1462208820723;"2016-05-02";9349;1722;1722;1;862583
72665;1463733841651;"2016-05-20";53203;1722;1722;1;862583
94381;1450339310902;"2015-12-17";91628;1090;1090;1;862813
71769;1460962980982;"2016-04-18";82442;843;843;1;863125
92238;1462595996380;"2016-05-07";90877;843;843;1;863125
15482;1463560813064;"2016-05-18";33543;3281;3281;1;863167
59158;1452433777252;"2016-01-10";92854;335;335;1;863364
53005;1453466393130;"2016-01-22";73141;335;335;1;863364
56687;1456918918591;"2016-03-02";94516;335;335;1;863364
19063;1459228028708;"2016-03-29";71601;335;335;1;863364
59976;1461026504947;"2016-04-19";27767;335;335;1;863364
91415;1461499974004;"2016-04-24";94480;335;335;1;863364
67491;1464435891274;"2016-05-28";46465;335;335;1;863364
42529;1462013483718;"2016-04-30";77488;541;541;1;863584
42080;1459593378027;"2016-04-02";63014;1758;1758;1;863606
66276;1460799746503;"2016-04-16";63534;1758;1758;1;863606
65364;1461489512717;"2016-04-24";85328;1758;1758;1;863606
41172;1462882642083;"2016-05-10";42004;962;962;1;863664
46962;1461123908662;"2016-04-20";19936;137;137;1;863788
50085;1461667628174;"2016-04-26";58640;776;776;1;863863
5026;1462544894487;"2016-05-06";96365;89;89;1;863886
29972;1460957257022;"2016-04-18";21223;180;180;1;863996
2915;1464022472736;"2016-05-23";2365;714;714;1;864275
63344;1462352017604;"2016-05-04";90889;1951;1951;1;864347
93087;1462960951416;"2016-05-11";91717;1951;1951;1;864347
67711;1457664678436;"2016-03-11";27585;501;501;1;864504
48177;1458211399959;"2016-03-17";10058;501;1002;2;864504
38320;1459325917826;"2016-03-30";8881;2241;2241;1;864600
49935;1461086643765;"2016-04-19";93024;2034;2034;1;864791
42114;1460186319232;"2016-04-09";30014;391;391;1;864818
80574;1459415446582;"2016-03-31";60078;367;367;1;864875
64231;1462684040998;"2016-05-08";73816;362;362;1;864940
87487;1461049092025;"2016-04-19";25034;324;324;1;865626
72259;1458921618360;"2016-03-25";54725;165;165;1;865867
82391;1455443624540;"2016-02-14";81231;1261;1261;1;865920
67177;1464757517385;"2016-06-01";18349;3373;3373;1;866071
2850;1464080749045;"2016-05-24";99986;904;904;1;866230
44432;1460962276386;"2016-04-18";75664;491;491;1;866488
71113;1462685893999;"2016-05-08";76328;671;671;1;866784
61918;1458661949488;"2016-03-22";26217;855;855;1;867541
5639;1460615176268;"2016-04-14";35440;3304;3304;1;867699
82428;1455082402856;"2016-02-10";89333;391;782;2;867930
82428;1455082845067;"2016-02-10";13574;391;391;1;867930
69430;1464198529172;"2016-05-25";6724;232;232;1;868600
80210;1444562244520;"2015-10-11";3766;653;653;1;868635
81226;1455622094265;"2016-02-16";40836;626;626;1;869059
53178;1457429439500;"2016-03-08";25709;626;626;1;869059
79884;1461161221962;"2016-04-20";9788;626;626;1;869059
67473;1463429928657;"2016-05-16";28836;626;626;1;869059
10832;1463923394059;"2016-05-22";98049;626;626;1;869059
70672;1464840143369;"2016-06-02";22971;626;626;1;869059
30486;1453282307540;"2016-01-20";1742;296;296;1;869236
65065;1463218186574;"2016-05-14";57078;180;180;1;869443
98246;1463130714490;"2016-05-13";50376;1885;1885;1;869822
66164;1457300153244;"2016-03-07";94152;407;407;1;870146
14706;1454509351085;"2016-02-03";4533;1846;1846;1;870217
19374;1455266381227;"2016-02-12";98955;936;936;1;870752
99226;1460785946177;"2016-04-16";28184;508;2032;4;870902
68320;1455259564932;"2016-02-12";18005;4330;4330;1;870933
35282;1463939853726;"2016-05-22";26405;383;383;1;872054
44161;1458555726379;"2016-03-21";53930;671;2684;4;872110
84097;1459599555602;"2016-04-02";62189;294;294;1;872506
68156;1455431396575;"2016-02-14";72620;1160;1160;1;873044
68658;1460103039021;"2016-04-08";30765;1314;1314;1;873155
75795;1455551753197;"2016-02-15";85577;553;553;1;873163
241;1460388068585;"2016-04-11";40130;367;734;2;873181
82066;1455605221162;"2016-02-16";97588;714;714;1;873544
2400;1464090051290;"2016-05-24";83792;1885;3770;2;873972
12951;1463066004540;"2016-05-12";60541;523;523;1;874395
53607;1460351143536;"2016-04-11";12202;174;174;1;874430
92952;1457458894542;"2016-03-08";12368;413;413;1;874900
52344;1452941766506;"2016-01-16";98150;1105;1105;1;875064
10482;1453889977545;"2016-01-27";98817;3236;3236;1;875101
16370;1456330811054;"2016-02-24";29108;271;271;1;875212
57477;1459935143197;"2016-04-06";8515;311;311;1;875580
86713;1460367248118;"2016-04-11";79136;556;556;1;875681
62144;1459235435855;"2016-03-29";60799;719;719;1;876139
62453;1456835394431;"2016-03-01";5940;455;455;1;876198
77989;1459081483759;"2016-03-27";14477;324;324;1;876396
79849;1460199492548;"2016-04-09";17356;324;324;1;876396
1032;1461152172609;"2016-04-20";47584;324;324;1;876396
17558;1455730204490;"2016-02-17";82243;537;537;1;876485
60207;1458621712615;"2016-03-22";88041;695;695;1;876492
83497;1462864315954;"2016-05-10";99306;695;695;1;876492
7071;1459584536324;"2016-04-02";69008;1046;1046;1;876604
49014;1459744019180;"2016-04-04";31610;498;498;1;876802
86893;1464707712771;"2016-05-31";83140;588;588;1;876951
1134;1458630675210;"2016-03-22";98035;267;267;1;877240
94935;1464197459061;"2016-05-25";67692;139;139;1;877545
2400;1464090051290;"2016-05-24";83792;2487;4974;2;877555
45002;1452606460090;"2016-01-12";81325;2487;4974;2;877555
88359;1460567012510;"2016-04-13";57821;580;580;1;877733
51896;1464671418132;"2016-05-31";30640;260;260;1;877792
71878;1461660504771;"2016-04-26";52064;410;410;1;877955
97858;1462453118690;"2016-05-05";61783;1067;1067;1;878267
78736;1459676499986;"2016-04-03";68383;600;2400;4;879118
61701;1464242516296;"2016-05-26";10055;653;653;1;879513
31456;1464671628246;"2016-05-31";85396;879;879;1;879569
37721;1457000023124;"2016-03-03";17522;1552;1552;1;880024
67998;1450535281196;"2015-12-19";88321;428;428;1;880075
62671;1459859302168;"2016-04-05";4819;1201;1201;1;880164
10062;1459232686915;"2016-03-29";30216;360;360;1;880494
42486;1457894329839;"2016-03-13";22601;719;719;1;880811
51825;1459438559733;"2016-03-31";52574;1820;1820;1;881098
18440;1463730606065;"2016-05-20";14748;556;556;1;881585
25066;1457803669894;"2016-03-12";80910;231;231;1;881593
94381;1453093484911;"2016-01-18";40858;4738;4738;1;881718
11091;1463951886964;"2016-05-23";76963;229;229;1;881816
41108;1457685235704;"2016-03-11";10995;1992;1992;1;881890
76887;1446888199369;"2015-11-07";9212;265;265;1;881979
43840;1455903507379;"2016-02-19";6915;2521;2521;1;882200
94422;1459220174924;"2016-03-29";86919;2521;2521;1;882200
51733;1463132613801;"2016-05-13";93560;580;580;1;882218
50815;1455465016285;"2016-02-14";97758;699;699;1;882279
51488;1457024912156;"2016-03-03";11369;699;1398;2;882279
31315;1463290803984;"2016-05-15";41375;1710;1710;1;882472
95895;1460438178328;"2016-04-12";13034;3327;3327;1;882581
25271;1464621264866;"2016-05-30";86870;3327;3327;1;882581
28841;1456866342447;"2016-03-02";14693;380;380;1;882740
2966;1454343092801;"2016-02-01";20420;1152;1152;1;882853
62989;1459061696006;"2016-03-27";57548;832;832;1;882974
3023;1463227313412;"2016-05-14";60212;413;413;1;883273
74722;1454395662222;"2016-02-02";96711;714;714;1;883369
93306;1464265081898;"2016-05-26";64968;714;714;1;883369
49528;1457802533741;"2016-03-12";949;1342;1342;1;883527
79229;1459604203307;"2016-04-02";81439;1342;1342;1;883527
24446;1457017988990;"2016-03-03";1304;798;798;1;883827
52516;1460272055816;"2016-04-10";35729;419;419;1;883996
10062;1459232686915;"2016-03-29";30216;274;274;1;884017
91514;1457244198450;"2016-03-06";11380;99;99;1;884460
71587;1457966900002;"2016-03-14";95859;103;103;1;884568
35347;1464596285652;"2016-05-30";42977;498;996;2;884624
59308;1461907794514;"2016-04-29";84094;393;393;1;884658
27604;1455294081263;"2016-02-12";919;3717;3717;1;884905
57132;1457853987426;"2016-03-13";44858;367;367;1;884916
55677;1455955119151;"2016-02-20";18444;803;803;1;885172
91061;1458483639428;"2016-03-20";15669;803;803;1;885172
84479;1461509706642;"2016-04-24";65326;1687;1687;1;885758
61657;1460827758733;"2016-04-16";35660;120;120;1;885776
7548;1461059995152;"2016-04-19";40714;498;498;1;885997
41397;1455360109051;"2016-02-13";92773;3666;3666;1;886021
5804;1461776573191;"2016-04-27";16661;739;739;1;886149
98;1462371042319;"2016-05-04";88204;826;826;1;886325
94994;1463972654682;"2016-05-23";71505;396;396;1;886404
56936;1464172235935;"2016-05-25";60931;151;302;2;886449
76065;1461523013348;"2016-04-24";22982;809;809;1;886740
39160;1458577076054;"2016-03-21";97044;1389;1389;1;887063
22046;1463206798990;"2016-05-14";84467;1389;1389;1;887063
52710;1454400250908;"2016-02-02";23891;1168;1168;1;887524
41021;1460914747523;"2016-04-17";46685;1168;1168;1;887524
10064;1464024458927;"2016-05-23";38036;1010;1010;1;887681
77351;1459779773995;"2016-04-04";54765;388;388;1;887731
15772;1455439155134;"2016-02-14";23500;3148;3148;1;887944
99088;1453886534841;"2016-01-27";75652;942;942;1;888119
